"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_normmean","garagearea_normmean","grlivarea_normmean","totalbsmtsf_normmean","saleprice_normmean"
1235,55,8525,0,1964,940,130000,-0.05154095331515974,-0.33355439843885853,0.08450194072529446,-0.019219222922224964,-0.07071406178365638
1236,96,13132,180,1784,747,138887,0.08887000558894985,-0.20661504723998686,0.05059086310660569,-0.05080678429702038,-0.05837272030330643
1237,36,2628,474,1626,764,175500,-0.11660944646584467,0.0007192263848368336,0.020824472752423325,-0.04802446023810058,-0.007528393126525426
1238,41,12393,434,1948,847,195000,-0.0994861587946118,-0.027489518326023532,0.08148762271474436,-0.03444017218572742,0.019551179155102127
1239,63,13072,484,1141,1141,142500,-0.024143693041187138,0.007771412562551925,-0.07054704194237697,0.013677667421473892,-0.0533553616031259
1241,65,8158,543,1768,884,224900,-0.017294377972693988,0.049379311011070966,0.04757654509605558,-0.02838452570454902,0.06107318998693104
1242,83,9849,954,1689,1689,248328,0.044349457643744365,0.3392241629151612,0.032693349918964394,0.10336670179135933,0.09360756021328849
1243,85,10625,528,1173,1053,170000,0.051198772712237516,0.03880103174449833,-0.06451840592127675,-0.000724951236463915,-0.015166221205958837
1244,107,13891,850,2076,2076,465000,0.12654123846566218,0.26588142666692427,0.10560216679914526,0.16670549066206308,0.39449910305456054
1246,78,12090,477,1868,585,178000,0.027226169972511493,0.002834882238151361,0.06641603266199378,-0.07732069591731498,-0.0040566530904193295
1247,65,8125,615,1553,756,186500,-0.017294377972693988,0.10015505149061962,0.007071646829288435,-0.049333789207004014,0.0077472630323413985
1249,60,9600,396,2058,735,129500,-0.03441766564392686,-0.05428782580134088,0.10221105903727638,-0.05277077775037554,-0.0714084097908776
1250,60,7200,276,988,876,119000,-0.03441766564392686,-0.13891405993392197,-0.09937145791826243,-0.02969385467345246,-0.0859897179425232
1251,93,11160,522,2110,2110,244000,0.07859603298621012,0.034569720037869275,0.11200759257156424,0.1722701387799027,0.08759728386278162
1253,62,9858,288,874,864,130000,-0.027568350575433713,-0.13045143652066388,-0.12084847374343198,-0.031657848126807615,-0.07071406178365638
1255,60,6931,397,1656,746,165400,-0.03441766564392686,-0.05358260718356937,0.026476319022204788,-0.050970450418133306,-0.021554222872394054
1256,52,6240,560,1367,884,127500,-0.061814925917899465,0.061368027513186624,-0.02796980004335663,-0.02838452570454902,-0.07418580181976248
1258,56,4060,0,864,864,99900,-0.048116295780913164,-0.33355439843885853,-0.1227324225000258,-0.031657848126807615,-0.11251381181837378
1260,65,9750,460,1054,1054,151000,-0.017294377972693988,-0.009153834263964294,-0.08693739612474322,-0.0005612851153509854,-0.04155144548036517
1261,NULL,24682,502,1675,841,181000,1,0.02046534768243909,0.030055821659733046,-0.035422168912404996,0.00010943495290798639
1262,80,9600,338,1050,1050,128900,0.03407548504100464,-0.09519050563208842,-0.08769097562738075,-0.0012159495998027038,-0.07224162739954307
1263,NULL,11250,304,1788,1104,161500,1,-0.11916793863631972,0.05134444260924322,0.007622020940295496,-0.026970137328719564
1264,60,13515,520,1824,764,180500,-0.03441766564392686,0.03315928280232625,0.05812665813298098,-0.04802446023810058,-0.0005849130543132329
1265,34,4060,511,1337,1405,181000,-0.12345876153433782,0.026812315242382673,-0.03362164631313809,0.05688552339528731,0.00010943495290798639
1266,35,3735,506,1452,691,183900,-0.12003410400009125,0.023286222153525125,-0.011956235612309154,-0.05997208707934444,0.004136653394791058
1270,78,11344,315,1524,874,144000,0.027226169972511493,-0.11141053384083312,0.0016081954351663552,-0.030021186915678316,-0.05127231758146224
1275,53,5362,552,1250,661,139000,-0.05839026838365289,0.055726278571014545,-0.05001200049550433,-0.06488207071273233,-0.058215797653674434
1276,95,11345,400,1920,928,137000,0.08544534805470327,-0.05146695133025485,0.07621256619628165,-0.021183216375580117,-0.06099318968255931
1279,75,9473,577,2031,1128,237000,0.016952197369771764,0.07335674401530227,0.09712439739447307,0.011550007847005807,0.07787641176168454
1280,60,7500,528,1128,698,68400,-0.03441766564392686,0.03880103174449833,-0.07299617532594894,-0.05882642423155393,-0.1562577362733106
1284,94,9400,0,1824,912,139000,0.0820206905204567,-0.33355439843885853,0.05812665813298098,-0.02380187431338699,-0.058215797653674434
1285,50,9638,336,2447,804,169000,-0.06866424098639262,-0.09660094286763143,0.175496665668776,-0.04147781539358339,-0.016554917220401276
1286,50,6000,280,1412,780,132500,-0.06866424098639262,-0.13609318546283594,-0.019492030638684436,-0.0454058023002937,-0.06724232174755028
1287,NULL,9790,528,1328,1328,143000,1,0.03880103174449833,-0.03531720019407253,0.044283232069591734,-0.05266101359590468
1292,21,1680,264,1302,630,119500,-0.16797930947954332,-0.1473766833471801,-0.040215466961216466,-0.06995572046723314,-0.08529536993530198
1293,60,6600,432,2372,994,107500,-0.03441766564392686,-0.02889995556156655,0.16136704999432236,-0.010381252382126763,-0.10195972210861125
1294,78,10140,528,1664,832,162900,0.027226169972511493,0.03880103174449833,0.027983478027479844,-0.03689516400242136,-0.025025962908500152
1295,60,8172,572,864,864,115000,-0.03441766564392686,0.06983065092644473,-0.1227324225000258,-0.031657848126807615,-0.09154450200029296
1296,70,8400,288,1052,1052,138500,-0.0001710903014611113,-0.13045143652066388,-0.08731418587606198,-0.0008886173575768446,-0.058910145660895655
1297,80,8700,525,1128,1120,155000,0.03407548504100464,0.0366853758911838,-0.07299617532594894,0.01024067887810237,-0.035996661422595416
1298,35,3675,525,1072,547,140000,-0.12003410400009125,0.0366853758911838,-0.08354628836287434,-0.0835400085196063,-0.05682710163923199
1299,313,63887,1418,5642,6110,160000,0.8320206905204567,0.6664456015611415,0.7774182934005017,0.8269346232316211,-0.029053181350383223
1300,75,7500,305,1246,1246,154000,0.016952197369771764,-0.11846272001854821,-0.05076557999814186,0.0308626101383315,-0.03738535743703785
1303,92,10120,844,2526,1165,290000,0.07517137545196355,0.2616501149602952,0.1903798608458672,0.017605654328184204,0.1514773005271338
1304,73,8688,834,1616,1616,232000,0.010102882301278615,0.25459792878258014,0.018940523995829506,0.09141907495011546,0.07093293168947236
1305,32,3363,380,1708,976,130000,-0.13030807660283097,-0.06557132368568502,0.03627285255649265,-0.013327242562159496,-0.07071406178365638
1308,60,8072,480,990,990,138000,-0.03441766564392686,0.004950538091465889,-0.09899466816694366,-0.01103591686657848,-0.05960449366811687
1309,100,12000,528,1122,924,147000,0.10256863572593615,0.03880103174449833,-0.07412654457990524,-0.021837880860031838,-0.047106229538134925
1310,NULL,7153,496,1294,1278,179200,1,0.016234035975810034,-0.04172262596649152,0.03609992601394525,-0.002390217873088403
1311,100,17500,567,1902,1902,335000,0.10256863572593615,0.06630455783758718,0.07282145843441278,0.13822758558841333,0.21396862117704352
1312,68,8814,508,1274,1274,203000,-0.007020405369954262,0.024696659389068145,-0.04549052347967916,0.03544526152949353,0.030660747270641636
1315,60,8190,280,948,948,119000,-0.03441766564392686,-0.13609318546283594,-0.10690725294463771,-0.017909893953321526,-0.0859897179425232
1316,85,11075,576,2112,952,206900,0.051198772712237516,0.07265152539753077,0.112384382322883,-0.017255229468869808,0.03607666172696714
1318,47,4230,466,1352,1352,208900,-0.07893821358913235,-0.00492252255733524,-0.03079572317824736,0.04821121897630204,0.03885405375585202
1319,NULL,14781,748,1787,1753,275000,1,0.19394912765423034,0.051156047733583836,0.11384133354258683,0.13064686031049721
1320,75,10215,248,948,864,111000,0.016952197369771764,-0.15866018123152423,-0.10690725294463771,-0.031657848126807615,-0.09709928605806271
1321,70,8400,442,1478,1478,156500,-0.0001710903014611113,-0.02184776938385146,-0.0070579688451652195,0.06883315023653118,-0.03391361740093176
1324,50,5330,0,708,420,82500,-0.06866424098639262,-0.33355439843885853,-0.15212202310288941,-0.10432560590094837,-0.1366771224696722
1325,75,9986,895,1795,1795,147000,0.016952197369771764,0.2976162644666422,0.052663206738858895,0.12071531062932987,-0.047106229538134925
1326,40,3636,0,796,796,55000,-0.10291081632885837,-0.33355439843885853,-0.1355432740448638,-0.04278714436248683,-0.17486626286683926
1328,60,6600,264,816,816,130500,-0.03441766564392686,-0.1473766833471801,-0.13177537653167615,-0.03951382194022823,-0.07001971377643516
1329,60,10440,520,2792,1510,256000,-0.03441766564392686,0.03315928280232625,0.24049289777126281,0.07407046611214492,0.10426163603609087
1331,85,10000,825,1588,1588,227000,0.051198772712237516,0.24825096122263654,0.013665467477366808,0.08683642355895344,0.06398945161726016
1334,60,7200,297,1360,803,125500,-0.03441766564392686,-0.12410446896072029,-0.029288564172972303,-0.04164148151469632,-0.07696319384864736
1335,24,2368,440,1365,765,125000,-0.15770533687680358,-0.023258206619394477,-0.028346589794675393,-0.04786079411698765,-0.07765754185586857
1336,80,9650,630,1334,1350,167900,0.03407548504100464,0.11073333075719226,-0.034186830940116236,0.04788388673407618,-0.01808248283628796
1341,70,8294,480,872,858,123000,-0.0001710903014611113,0.004950538091465889,-0.12122526349475075,-0.03263984485348519,-0.08043493388475345
1342,66,13695,576,1114,1114,155000,-0.013869720438447412,0.07265152539753077,-0.07563370358518029,0.009258682151424792,-0.035996661422595416
1343,NULL,9375,647,2169,1284,228500,1,0.12272204725930792,0.12312289023546778,0.03708192274062283,0.06607249563892381
1344,57,7558,342,1913,896,177000,-0.04469163824666659,-0.09236963116100237,0.07489380206666597,-0.026420532251193864,-0.005445349104861768
1346,50,6000,308,960,960,108500,-0.06866424098639262,-0.11634706416523369,-0.10464651443672512,-0.01594590049996637,-0.1005710260941688
1347,NULL,20781,508,2156,1568,262500,1,0.024696659389068145,0.12067375685189582,0.08356310113669484,0.11328816012996673
1349,NULL,16196,514,1494,1482,215000,1,0.0289279710956972,-0.004043650834615106,0.0694878147209829,0.0473250994439509
1350,50,5250,0,2358,684,122000,-0.06866424098639262,-0.33355439843885853,0.158729521735091,-0.061117749927134944,-0.0818236298991959
1351,91,11643,968,2634,1248,200000,0.07174671791771697,0.3490972235639624,0.21072650741708046,0.03118994238055736,0.02649465922731432
1353,50,6000,624,1176,698,134900,-0.06866424098639262,0.10650201905056321,-0.0639532212942986,-0.05882642423155393,-0.06390945131288843
1357,NULL,9477,264,892,864,110000,1,-0.1473766833471801,-0.11745736598156312,-0.031657848126807615,-0.09848798207250516
1359,NULL,2117,440,1573,756,177500,1,-0.023258206619394477,0.010839544342476077,-0.049333789207004014,-0.004751001097640549
1360,129,16737,770,1980,1980,315000,0.20188370421908683,0.20946393724520354,0.08751625873584458,0.15099354303522183,0.18619470088819476
1361,51,9842,621,2601,612,189000,-0.06523958345214605,0.10438636319724869,0.20450947652032084,-0.07290171064726587,0.011219003068447494
1365,30,3180,480,1200,600,144152,-0.13715739167132412,0.004950538091465889,-0.05943174427847343,-0.07486570410062103,-0.05106123578726699
1366,NULL,7500,663,1674,814,216000,1,0.13400554514365207,0.029867426784073666,-0.0398411541824541,0.048713795458393334
1368,41,2665,336,1475,757,127000,-0.0994861587946118,-0.09660094286763143,-0.007623153472143366,-0.04917012308589108,-0.0748801498269837
1369,NULL,4435,420,848,848,144000,1,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.05127231758146224
1370,48,10635,502,1668,1657,232000,-0.07551355605488577,0.02046534768243909,0.028737057530117373,0.09812938591574558,0.07093293168947236
1371,90,5400,338,1374,840,105000,0.0683220603834704,-0.09519050563208842,-0.026651035913740954,-0.03558583503351793,-0.10543146214471734
1372,80,9600,377,1661,992,165500,0.03407548504100464,-0.06768697953899956,0.027418293400501698,-0.010708584624352622,-0.021415353270949813
1373,75,9750,583,2097,1108,274300,0.016952197369771764,0.07758805572193134,0.10955845918799227,0.008276685424747214,0.1296747731003875
1374,NULL,11400,804,2633,2633,466500,1,0.23344137024943487,0.21053811254142107,0.2578675201219649,0.3965821470762242
1375,85,10625,936,1958,1026,250000,0.051198772712237516,0.3265302277952741,0.08337157147133817,-0.005143936506513015,0.09592945994943625
1377,52,6292,160,790,768,91000,-0.061814925917899465,-0.22071941959541705,-0.1366736432988201,-0.04736979575364886,-0.12487320634691149
1378,60,10998,660,1604,984,117000,-0.03441766564392686,0.13188988929033754,0.01667978548791692,-0.012017913593256059,-0.08876710997140808
1379,21,1953,264,987,483,83000,-0.16797930947954332,-0.1473766833471801,-0.09955985279392181,-0.0940146402708338,-0.135982774462451
1380,73,9735,400,1394,384,167500,0.010102882301278615,-0.05146695133025485,-0.022883138400553314,-0.11021758626101383,-0.018637961242064936
1381,45,8212,200,864,864,58500,-0.0857875286576255,-0.19251067488455667,-0.1227324225000258,-0.031657848126807615,-0.17000582681629073
1383,60,7200,576,1762,596,157000,-0.03441766564392686,0.07265152539753077,0.046446175842099285,-0.07552036858507276,-0.03321926939371054
1384,NULL,25339,576,1416,816,112000,1,0.07265152539753077,-0.018738451136046906,-0.03951382194022823,-0.09571059004362027
1385,60,9060,280,1258,560,105000,-0.03441766564392686,-0.13609318546283594,-0.048504841490229274,-0.08141234894513821,-0.10543146214471734
1386,40,5436,240,1154,796,125500,-0.10291081632885837,-0.16430193017369632,-0.06809790855880501,-0.04278714436248683,-0.07696319384864736
1388,60,8520,216,2526,714,136000,-0.03441766564392686,-0.18122717700021254,0.1903798608458672,-0.05620776629374706,-0.062381885697001746
1390,60,6000,440,1218,735,131000,-0.03441766564392686,-0.023258206619394477,-0.056040636516604556,-0.05277077775037554,-0.06932536576921394
1391,70,9100,541,1525,1525,235000,-0.0001710903014611113,0.04796887377552795,0.0017965903108257374,0.07652545792883887,0.07509901973279967
1392,65,8944,792,1584,1584,124000,-0.017294377972693988,0.22497874683617675,0.012911887974729279,0.08618175907450172,-0.07904623787031101
1393,68,7838,288,900,864,123000,-0.007020405369954262,-0.13045143652066388,-0.11595020697628805,-0.031657848126807615,-0.08043493388475345
1394,60,10800,672,1912,482,163000,-0.03441766564392686,0.14035251270359564,0.0747054071910066,-0.09417830639194673,-0.024887093307055907
1395,53,4045,648,1500,1356,246578,-0.05839026838365289,0.12342726587707943,-0.002913281580658814,0.04886588346075376,0.09117734218801422
1398,51,6120,180,1513,939,137500,-0.06523958345214605,-0.20661504723998686,-0.00046414819708684744,-0.019382889043337893,-0.06029884167533809
1399,60,7200,240,1904,1208,138000,-0.03441766564392686,-0.16430193017369632,0.07319824818573153,0.024643297536040176,-0.05960449366811687
1400,51,6171,216,1608,976,137450,-0.06523958345214605,-0.18122717700021254,0.017433364990554447,-0.013327242562159496,-0.06036827647606021
1401,50,6000,208,1158,862,120000,-0.06866424098639262,-0.1868689259423846,-0.06734432905616748,-0.03198518036903347,-0.08460102192808076
1403,64,6762,662,1294,1286,193879,-0.020719035506940563,0.13330032652588056,-0.04172262596649152,0.03740925498284869,0.01799445092291215
1405,60,10410,936,1214,672,105000,-0.03441766564392686,0.3265302277952741,-0.05679421601924208,-0.06308174338049011,-0.10543146214471734
1407,70,8445,396,768,768,133000,-0.0001710903014611113,-0.05428782580134088,-0.1408183305633265,-0.04736979575364886,-0.06654797374032906
1409,60,7740,528,1363,622,125500,-0.03441766564392686,0.03880103174449833,-0.028723379545994156,-0.07126504943613658,-0.07696319384864736
1411,79,12420,622,1840,944,230000,0.030650827506758068,0.1050915818150202,0.06114097614353109,-0.018564558437773243,0.06815553966058747
1412,80,9600,271,1668,856,140000,0.03407548504100464,-0.14244015302277951,0.028737057530117373,-0.03296717709571105,-0.05682710163923199
1413,60,7200,420,1040,0,90000,-0.03441766564392686,-0.03736257897482466,-0.08957492438397456,-0.1730653767683788,-0.12626190236135393
1415,64,13053,370,1848,833,207000,-0.020719035506940563,-0.07262350986340012,0.06264813514880614,-0.03673149788130843,0.03621553132841139
1416,51,3635,660,1569,1386,175900,-0.06523958345214605,0.13188988929033754,0.010085964839838549,0.05377586709414165,-0.00697291472074845
1417,60,11340,560,2290,777,122500,-0.03441766564392686,0.061368027513186624,0.145918670190253,-0.04589680066363249,-0.08112928189197467
1419,71,9204,336,1144,1144,124000,0.003253567232785464,-0.09660094286763143,-0.06998185731539883,0.01416866578481268,-0.07904623787031101
1421,90,11700,776,1416,708,179900,0.0683220603834704,0.2136952489518326,-0.018738451136046906,-0.05718976302042463,-0.0014181306629786961
