"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_stddev","garagearea_stddev","grlivarea_stddev","totalbsmtsf_stddev","saleprice_stddev"
1249,60,9600,396,2058,735,129500,-0.4138382167276862,-0.36004861472272526,1.0324577633812921,-0.7349567786806781,-0.6472756273328071
1250,60,7200,276,988,876,119000,-0.4138382167276862,-0.921308122151447,-1.0037742897156594,-0.4135565308634761,-0.77944668966047
1251,93,11160,522,2110,2110,244000,0.9450391688206475,0.22927386807743255,1.1314148351205835,2.399265496132462,0.7940183380498035
1253,62,9858,288,874,864,130000,-0.3314820115429387,-0.8651821714085748,-1.2207186392979514,-0.4409097434436635,-0.640981767221966
1255,60,6931,397,1656,746,165400,-0.4138382167276862,-0.3553714521608192,0.2674434780121571,-0.709883000482173,-0.19537647137441652
1256,52,6240,560,1367,884,127500,-0.7432630374666762,0.4070060454298611,-0.28252947838505693,-0.39532105581001786,-0.6724510677761715
1258,56,4060,0,864,864,99900,-0.5785506270971812,-2.212204989237507,-1.2397488454016614,-0.4409097434436635,-1.0198721458945998
1260,65,9750,460,1054,1054,151000,-0.20794770376581748,-0.060710210760740325,-0.8781749294311746,-0.007817210924029585,-0.37663964256664
1261,NULL,24682,502,1675,841,181000,1,0.13573061683931228,0.3036008696092058,-0.493336734222356,0.0009919640838256306
1262,80,9600,338,1050,1050,128900,0.40972383511978877,-0.6313240433132741,-0.8857870118726585,-0.01693494845075872,-0.6548282594658164
1263,NULL,11250,304,1788,1104,161500,1,-0.7903475704180786,0.5186421985811268,0.1061545081600846,-0.24446858023897705
1264,60,13515,520,1824,764,180500,-0.4138382167276862,0.21991954295362054,0.5871509405544822,-0.6688531816118919,-0.005301896027015463
1265,34,4060,511,1337,1405,181000,-1.4844688841294038,0.1778250798964664,-0.3396200966961864,0.7922642570464521,0.0009919640838256306
1266,35,3735,506,1452,691,183900,-1.44329078153703,0.15443926708693634,-0.1207727265035234,-0.8352518914746986,0.03749635272670398
1270,78,11344,315,1524,874,144000,0.32736762993504126,-0.7388987822371124,0.01624475744318737,-0.4181153996268407,-0.46475368411841533
1275,53,5362,552,1250,661,139000,-0.7020849348743025,0.36958874493461297,-0.5051828897984619,-0.9036349229251671,-0.5276922852268263
1276,95,11345,400,1920,928,137000,1.027395374005395,-0.3413399644751012,0.7698409191500966,-0.2950259430159973,-0.5528677256701907
1279,75,9473,577,2031,1128,237000,0.20383332215792002,0.4865178089822633,0.9810762069012757,0.16086093332045942,0.7059042964980282
1280,60,7500,528,1128,698,68400,-0.4138382167276862,0.25733684344886865,-0.7373514042637218,-0.8192958508029227,-1.4163853328775888
1284,94,9400,0,1824,912,139000,0.9862172714130213,-2.212204989237507,0.5871509405544822,-0.3314968931229139,-0.5276922852268263
1285,50,9638,336,2447,804,169000,-0.8256192426514237,-0.6406783684370861,1.7727327808156046,-0.5776758063446006,-0.15006067857636063
1286,50,6000,280,1412,780,132500,-0.8256192426514237,-0.902599471903823,-0.19689355091836272,-0.6323822315049754,-0.6095124666677605
1287,NULL,9790,528,1328,1328,143000,1,0.25733684344886865,-0.3567472821895253,0.6167478096569162,-0.47734140434009753
1292,21,1680,264,1302,630,119500,-2.0197842178302623,-0.9774340728943192,-0.40622581805917085,-0.974297388757318,-0.7731528295496289
1293,60,6600,432,2372,994,107500,-0.4138382167276862,-0.19167076249410872,1.6300062350377809,-0.1445832738249666,-0.9242054722098152
1294,78,10140,528,1664,832,162900,0.32736762993504126,0.25733684344886865,0.28266764289512497,-0.5138516436574966,-0.226845771928622
1295,60,8172,572,864,864,115000,-0.4138382167276862,0.46313199617273326,-1.2397488454016614,-0.4409097434436635,-0.8297975705471988
1296,70,8400,288,1052,1052,138500,-0.0020571908039487318,-0.8651821714085748,-0.8819809706519166,-0.012376079687394154,-0.5339861453376674
1297,80,8700,525,1128,1120,155000,0.40972383511978877,0.2433053557631506,-0.7373514042637218,0.14262545826700115,-0.3262887616799113
1298,35,3675,525,1072,547,140000,-1.44329078153703,0.2433053557631506,-0.8439205584444969,-1.1634904424369474,-0.5151045650051441
1299,313,63887,1418,5642,6110,160000,10.004221739142872,4.420011523545221,7.852883630950895,11.517003022861598,-0.26335016057150035
1300,75,7500,305,1246,1246,154000,0.20383332215792002,-0.7856704078561726,-0.5127949722399459,0.4298341903589689,-0.3388764819015935
1303,92,10120,844,2526,1165,290000,0.9038610662282738,1.7353202130111691,1.9230714090349121,0.24520000544270393,1.3730534682471842
1304,73,8688,834,1616,1616,232000,0.12147711697317251,1.688548587392109,0.1913226535973178,1.2732249115814138,0.6429656953896172
1305,32,3363,380,1708,976,130000,-1.566825089314151,-0.43488321571322147,0.3664005497514482,-0.18561309269524773,-0.640981767221966
1308,60,8072,480,990,990,138000,-0.4138382167276862,0.032833040477379956,-0.9999682484949175,-0.15370101135169575,-0.5402800054485085
1309,100,12000,528,1122,924,147000,1.2332858869672636,0.25733684344886865,-0.7487695279259478,-0.3041436805427265,-0.4269905234533688
1310,NULL,7153,496,1294,1278,179200,1,0.10766764146787619,-0.4214499829421387,0.502776090572802,-0.021665932315202308
1311,100,17500,567,1902,1902,335000,1.2332858869672636,0.4397461833632032,0.735586548163419,1.925143144742547,1.9395008782228826
1312,68,8814,508,1274,1274,203000,-0.08441339598869622,0.16379359221074835,-0.4595103951495584,0.49365835304607286,0.2779218089608338
1315,60,8190,280,948,948,119000,-0.4138382167276862,-0.902599471903823,-1.0798951141304989,-0.24943725538235167,-0.77944668966047
1316,85,11075,576,2112,952,206900,0.6156143480816575,0.48184064642035734,1.1352208763413254,-0.24031951785562253,0.3270139178253943
1318,47,4230,466,1352,1352,208900,-0.949153550428545,-0.03264723538930424,-0.3110747875406217,0.671454234817291,0.3521893582687587
1319,NULL,14781,748,1787,1753,275000,1,1.2863126070681918,0.5167391779707559,1.5855074218718868,1.1842376649219513
1320,75,10215,248,948,864,111000,0.20383332215792002,-1.0522686738848155,-1.0798951141304989,-0.4409097434436635,-0.8801484514339275
1321,70,8400,442,1478,1478,156500,-0.0020571908039487318,-0.14489913687504857,-0.07129419063387785,0.9586629669092588,-0.307407181347388
1324,50,5330,0,708,420,82500,-0.8256192426514237,-2.212204989237507,-1.5366200606195346,-1.4529786089105976,-1.23889847775187
1325,75,9986,895,1795,1795,147000,0.20383332215792002,1.9738555036683758,0.5319633428537237,1.6812436659025427,-0.4269905234533688
1326,40,3636,0,796,796,55000,-1.2374002685751613,-2.212204989237507,-1.3691542469068883,-0.5959112813980588,-1.58506078384813
1328,60,6600,264,816,816,130500,-0.4138382167276862,-0.9774340728943192,-1.3310938346994685,-0.5503225937644132,-0.6346879071111249
1329,60,10440,520,2792,1510,256000,-0.4138382167276862,0.21991954295362054,2.4292748913935935,1.031604867123092,0.9450709807099897
1331,85,10000,825,1588,1588,227000,0.6156143480816575,1.6464541243349549,0.13803807650693029,1.20940074889431,0.5800270942812062
1334,60,7200,297,1360,803,125500,-0.4138382167276862,-0.8230877083514206,-0.29585062265765383,-0.5799552407262828,-0.6976265082195359
1335,24,2368,440,1365,765,125000,-1.8962499100531411,-0.1542534619988606,-0.2863355196057989,-0.6665737472302096,-0.703920368330377
1336,80,9650,630,1334,1350,167900,0.40972383511978877,0.7344074247632821,-0.3453291585272994,0.6668953660539264,-0.16390717082021103
1341,70,8294,480,872,858,123000,-0.0020571908039487318,0.032833040477379956,-1.2245246805186936,-0.4545863497337572,-0.7290958087737412
1342,66,13695,576,1114,1114,155000,-0.16676960117344372,0.48184064642035734,-0.7639936928089156,0.12894885197690745,-0.3262887616799113
1343,NULL,9375,647,2169,1284,228500,1,0.8139191883156843,1.2436930511324713,0.5164526968628957,0.5989086746137295
1344,57,7558,342,1913,896,177000,-0.5373725245048074,-0.61261539306565,0.7565197748774998,-0.36796784322983045,-0.04935891680290312
1346,50,6000,308,960,960,108500,-0.8256192426514237,-0.7716389201704545,-1.057058866806047,-0.22208404280216426,-0.911617751988133
1347,NULL,20781,508,2156,1568,262500,1,0.16379359221074835,1.2189537831976487,1.1638120612606644,1.026891162150924
1349,NULL,16196,514,1494,1482,215000,1,0.19185656758218445,-0.04084586086794212,0.967780704435988,0.42897445162102005
1350,50,5250,0,2358,684,122000,-0.8256192426514237,-2.212204989237507,1.603363946492587,-0.8512079321464746,-0.7416835289954234
1351,91,11643,968,2634,1248,200000,0.8626829636359,2.3152883706875147,2.1285976349549784,0.4343930591223335,0.2401586482957872
1353,50,6000,624,1176,698,134900,-0.8256192426514237,0.706344449391846,-0.6460064149659147,-0.8192958508029227,-0.5793019381357233
1357,NULL,9477,264,892,864,110000,1,-0.9774340728943192,-1.1864642683112738,-0.4409097434436635,-0.8927361716556097
1359,NULL,2117,440,1573,756,177500,1,-0.1542534619988606,0.10949276735136554,-0.6870886566653501,-0.04306505669206203
1360,129,16737,770,1980,1980,315000,2.4274508621461024,1.389210183430124,0.8840221557723555,2.1029390265137655,1.687746473789239
1361,51,9842,621,2601,612,189000,-0.78444114005905,0.692312961706128,2.065797954812736,-1.0153272076275992,0.10169372585728313
1365,30,3180,480,1200,600,144152,-1.6491812944988986,0.032833040477379956,-0.600333920317011,-1.0426804202077864,-0.4628403506447196
1366,NULL,7500,663,1674,814,216000,1,0.8887537893061805,0.3016978489988348,-0.5548814625277777,0.44156217184270224
1368,41,2665,336,1475,757,127000,-1.1962221659827874,-0.6406783684370861,-0.07700325246499079,-0.6848092222836679,-0.6787449278870126
1369,NULL,4435,420,848,848,144000,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.46475368411841533
1370,48,10635,502,1668,1657,232000,-0.9079754478361712,0.13573061683931228,0.2902797253366089,1.3666817212303877,0.6429656953896172
1371,90,5400,338,1374,840,105000,0.8215048610435263,-0.6313240433132741,-0.2692083341124601,-0.49561616860403834,-0.9556747727640207
1372,80,9600,377,1661,992,165500,0.40972383511978877,-0.4489147033989395,0.27695858106401205,-0.1491421425883312,-0.1941176993522483
1373,75,9750,583,2097,1108,274300,0.20383332215792002,0.5145807843536995,1.1066755671857607,0.11527224568681374,1.1754262607667738
1374,NULL,11400,804,2633,2633,466500,1,1.5482337105349286,2.1266946143446073,3.5914096777522966,3.5947860873740902
1375,85,10625,936,1958,1026,250000,0.6156143480816575,2.1656191687065225,0.8421557023441939,-0.07164137361113353,0.8695446593798967
1377,52,6292,160,790,768,91000,-0.7432630374666762,-1.4638589793325445,-1.3805723705691142,-0.6597354440851627,-1.1319028558675712
1378,60,10998,660,1604,984,117000,-0.4138382167276862,0.8747223016204625,0.168486406272866,-0.16737761764178946,-0.8046221301038344
1379,21,1953,264,987,483,83000,-2.0197842178302623,-0.9774340728943192,-1.0056773103260306,-1.3093742428646138,-1.2326046176410288
1380,73,9735,400,1394,384,167500,0.12147711697317251,-0.3413399644751012,-0.2311479219050404,-1.5350382466511598,-0.16894225890888392
1381,45,8212,200,864,864,58500,-1.0315097556132924,-1.276772476856304,-1.2397488454016614,-0.4409097434436635,-1.5410037630722424
1383,60,7200,576,1762,596,157000,-0.4138382167276862,0.48184064642035734,0.4691636627114813,-1.0517981577345157,-0.3011133212365469
1384,NULL,25339,576,1416,816,112000,1,0.48184064642035734,-0.1892814684768788,-0.5503225937644132,-0.8675607312122454
1385,60,9060,280,1258,560,105000,-0.4138382167276862,-0.902599471903823,-0.4899587249154941,-1.1338577954750777,-0.9556747727640207
1386,40,5436,240,1154,796,125500,-1.2374002685751613,-1.0896859743800635,-0.6878728683940764,-0.5959112813980588,-0.6976265082195359
1388,60,8520,216,2526,714,136000,-0.4138382167276862,-1.2019378758658077,1.9230714090349121,-0.7828249006960061,-0.5654554458918728
1390,60,6000,440,1218,735,131000,-0.4138382167276862,-0.1542534619988606,-0.5660795493303334,-0.7349567786806781,-0.6283940470002838
1391,70,9100,541,1525,1525,235000,-0.0020571908039487318,0.3181399567536468,0.018147778053558352,1.0657963828483261,0.6807288560546638
1392,65,8944,792,1584,1584,124000,-0.20794770376581748,1.4921077597920565,0.13042599406544633,1.2002830113675809,-0.716508088552059
1393,68,7838,288,900,864,123000,-0.08441339598869622,-0.8651821714085748,-1.171240103428306,-0.4409097434436635,-0.7290958087737412
1394,60,10800,672,1912,482,163000,-0.4138382167276862,0.9308482523633347,0.7546167542671287,-1.311653677246296,-0.22558699990645376
1395,53,4045,648,1500,1356,246578,-0.7020849348743025,0.8185963508775903,-0.02942773720571622,0.6805719723440201,0.8264694807813002
1398,51,6120,180,1513,939,137500,-0.78444114005905,-1.3703157280944243,-0.004688469270893442,-0.26995216481749224,-0.5465738655593496
1399,60,7200,240,1904,1208,138000,-0.4138382167276862,-1.0896859743800635,0.7393925893841609,0.34321568385504214,-0.5402800054485085
1400,51,6171,216,1608,976,137450,-0.78444114005905,-1.2019378758658077,0.17609848871434994,-0.18561309269524773,-0.5472032515704337
1401,50,6000,208,1158,862,120000,-0.8256192426514237,-1.239355176361056,-0.6802607859525924,-0.4454686122070281,-0.7668589694387878
1403,64,6762,662,1294,1286,193879,-0.24912580635819123,0.8840766267442746,-0.4214499829421387,0.5210115656262603,0.16310921281887053
1405,60,10410,936,1214,672,105000,-0.4138382167276862,2.1656191687065225,-0.5736916317718174,-0.878561144726662,-0.9556747727640207
1407,70,8445,396,768,768,133000,-0.0020571908039487318,-0.36004861472272526,-1.4224388239972756,-0.6597354440851627,-0.6032186065569194
1409,60,7740,528,1363,622,125500,-0.4138382167276862,0.25733684344886865,-0.29014156082654086,-0.9925328638107762,-0.6976265082195359
1411,79,12420,622,1840,944,230000,0.368545732527415,0.696990124268034,0.617599270320418,-0.2585549929090808,0.6177902549462528
1412,80,9600,271,1668,856,140000,0.40972383511978877,-0.944693934960977,0.2902797253366089,-0.4591452184971218,-0.5151045650051441
1413,60,7200,420,1040,0,90000,-0.4138382167276862,-0.2477967132369809,-0.9048172179763684,-2.410341049217157,-1.1444905760892534
1415,64,13053,370,1848,833,207000,-0.24912580635819123,-0.4816548413322816,0.6328234352033858,-0.5115722092758144,0.3282726898475625
1416,51,3635,660,1569,1386,175900,-0.78444114005905,0.8747223016204625,0.1018806849098816,0.7489550037944886,-0.06320540904675354
1417,60,11340,560,2290,777,122500,-0.4138382167276862,0.4070060454298611,1.4739585449873602,-0.6392205346500223,-0.7353896688845823
1419,71,9204,336,1144,1144,124000,0.039120911788425014,-0.6406783684370861,-0.7069030744977861,0.19733188342737595,-0.716508088552059
1421,90,11700,776,1416,708,179900,0.8215048610435263,1.4172731588015601,-0.1892814684768788,-0.7965015069860998,-0.012854528160024777
1422,53,4043,440,1069,1069,127500,-0.7020849348743025,-0.1542534619988606,-0.8496296202756098,0.026374304801204673,-0.6724510677761715
1423,37,4435,420,848,848,136500,-1.3609345763522824,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.5591615857810317
1425,NULL,9503,484,1344,1024,144000,1,0.051541690725004016,-0.32629895242358953,-0.0762002423744981,-0.46475368411841533
1428,60,10930,288,1558,913,140000,-0.4138382167276862,-0.8651821714085748,0.08094745819580079,-0.3292174587412316,-0.5151045650051441
1429,60,7200,240,804,788,119000,-0.4138382167276862,-1.0896859743800635,-1.3539300820239204,-0.6141467564515171,-0.77944668966047
1431,60,21930,372,1838,732,192140,-0.4138382167276862,-0.4723005162084696,0.613793229099676,-0.741795081825725,0.1412191673533652
1433,60,10800,216,968,656,64500,-0.4138382167276862,-1.2019378758658077,-1.0418347019230791,-0.9150320948335786,-1.4654774417421492
1436,80,8400,462,1537,1319,174000,0.40972383511978877,-0.0513558856369283,0.040984025378010144,0.5962329002217757,-0.08712207746794969
1437,60,9000,528,864,864,120500,-0.4138382167276862,0.25733684344886865,-1.2397488454016614,-0.4409097434436635,-0.7605651093279467
1438,96,12444,774,1932,1932,394617,1.0685734765977688,1.4079188336777482,0.7926771664745484,1.9935261761930156,2.6899429946789097
1439,90,7407,923,1236,912,149700,0.8215048610435263,2.104816055401744,-0.5318251783436557,-0.3314968931229139,-0.39300367885482684
1440,80,11584,550,1725,539,197000,0.40972383511978877,0.36023441981080095,0.3987519001277549,-1.1817259174904058,0.20239548763074064
1442,NULL,4426,420,848,848,149300,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.39803876694349977
1443,85,11003,812,2007,1017,310000,0.6156143480816575,1.5856510110301767,0.9354037122523721,-0.09215628304627409,1.624807872680828
1444,NULL,8854,192,952,952,121000,1,-1.3141897773515523,-1.0722830316890148,-0.24031951785562253,-0.7542712492171056
1445,63,8500,626,1422,1422,179600,-0.29030390895056496,0.715698774515658,-0.17786334481465288,0.8310146415350509,-0.016630844226529433
1446,70,8400,240,913,814,129000,-0.0020571908039487318,-1.0896859743800635,-1.1465008354934831,-0.5548814625277777,-0.6535694874436482
1448,80,10000,556,2090,1220,240000,0.40972383511978877,0.38829739518223705,1.0933544229131638,0.37056889643522956,0.7436674571630747
1449,70,11767,384,1346,560,112000,-0.0020571908039487318,-0.4161745654655974,-0.32249291120284757,-1.1338577954750777,-0.8675607312122454
1450,21,1533,0,630,630,92000,-2.0197842178302623,-2.212204989237507,-1.6850556682284714,-0.974297388757318,-1.119315135645889
1451,60,9000,0,1792,896,136000,-0.4138382167276862,-2.212204989237507,0.5262542810226107,-0.36796784322983045,-0.5654554458918728
1452,78,9262,840,1578,1573,287090,0.32736762993504126,1.7166115627635452,0.11900787040322044,1.1752092331690758,1.336423202402089
